just_date,industry,benchmark_20d
2016-08-12,Healthcare,0.0
2016-08-15,Healthcare,0.0
2016-08-16,Healthcare,0.0
2016-08-17,Healthcare,0.0
2016-08-18,Healthcare,0.0
2016-08-19,Healthcare,0.0
2016-08-22,Healthcare,0.0
2016-08-23,Healthcare,0.0
2016-08-24,Healthcare,0.0
2016-08-25,Healthcare,0.0
2016-08-26,Healthcare,0.0
2016-08-29,Healthcare,0.0
2016-08-30,Healthcare,0.0
2016-08-31,Healthcare,0.0
2016-09-01,Healthcare,0.0
2016-09-02,Healthcare,0.0
2016-09-06,Healthcare,0.0
2016-09-07,Healthcare,0.0
2016-09-08,Healthcare,0.0
2016-09-09,Healthcare,0.0
2016-09-12,Healthcare,0.0
2016-09-13,Healthcare,0.0
2016-09-14,Healthcare,0.0
2016-09-15,Healthcare,0.0
2016-09-16,Healthcare,0.0
2016-09-19,Healthcare,0.0
2016-09-20,Healthcare,0.0
2016-09-21,Healthcare,0.0
2016-09-22,Healthcare,0.0
2016-09-23,Healthcare,0.0
2016-09-26,Healthcare,0.0
2016-09-27,Healthcare,0.0
2016-09-28,Healthcare,0.0
2016-09-29,Healthcare,0.0
2016-09-30,Healthcare,0.0
2016-10-03,Healthcare,0.0
2016-10-04,Healthcare,0.0
2016-10-05,Healthcare,0.0
2016-10-06,Healthcare,0.0
2016-10-07,Healthcare,0.0
2016-10-10,Healthcare,0.0
2016-10-11,Healthcare,0.0
2016-10-12,Healthcare,0.0
2016-10-13,Healthcare,0.0
2016-10-14,Healthcare,0.0
2016-10-17,Healthcare,0.0
2016-10-18,Healthcare,0.0
2016-10-19,Healthcare,0.0
2016-10-20,Healthcare,0.0
2016-10-21,Healthcare,0.0
2016-10-24,Healthcare,0.0
2016-10-25,Healthcare,0.0
2016-10-26,Healthcare,0.0
2016-10-27,Healthcare,0.0
2016-10-28,Healthcare,0.0
2016-10-31,Healthcare,0.0
2016-11-01,Healthcare,0.0
2016-11-02,Healthcare,0.0
2016-11-03,Healthcare,0.0
2016-11-04,Healthcare,0.0
2016-11-07,Healthcare,0.0
2016-11-08,Healthcare,0.0
2016-11-09,Healthcare,0.0
2016-11-10,Healthcare,0.0
2016-11-11,Healthcare,0.0
2016-11-14,Healthcare,0.0
2016-11-15,Healthcare,0.0
2016-11-16,Healthcare,0.0
2016-11-17,Healthcare,0.0
2016-11-18,Healthcare,0.0
2016-11-21,Healthcare,0.0
2016-11-22,Healthcare,0.0
2016-11-23,Healthcare,0.0
2016-11-25,Healthcare,0.0
2016-11-28,Healthcare,0.0
2016-11-29,Healthcare,0.0
2016-11-30,Healthcare,0.0
2016-12-01,Healthcare,0.0
2016-12-02,Healthcare,0.0
2016-12-05,Healthcare,0.0
2016-12-06,Healthcare,0.0
2016-12-07,Healthcare,0.0
2016-12-08,Healthcare,0.0
2016-12-09,Healthcare,0.0
2016-12-12,Healthcare,0.0
2016-12-13,Healthcare,0.0
2016-12-14,Healthcare,0.0
2016-12-15,Healthcare,0.0
2016-12-16,Healthcare,0.0
2016-12-19,Healthcare,0.0
2016-12-20,Healthcare,0.0
2016-12-21,Healthcare,0.0
2016-12-22,Healthcare,0.0
2016-12-23,Healthcare,0.0
2016-12-27,Healthcare,0.0
2016-12-28,Healthcare,0.0
2016-12-29,Healthcare,0.0
2016-12-30,Healthcare,0.0
2017-01-03,Healthcare,0.0
2017-01-04,Healthcare,0.0
2017-01-05,Healthcare,0.0
2017-01-06,Healthcare,0.0
2017-01-09,Healthcare,0.0
2017-01-10,Healthcare,0.0
2017-01-11,Healthcare,0.0
2017-01-12,Healthcare,0.0
2017-01-13,Healthcare,0.0
2017-01-17,Healthcare,0.0
2017-01-18,Healthcare,0.0
2017-01-19,Healthcare,0.0
2017-01-20,Healthcare,0.0
2017-01-23,Healthcare,0.0
2017-01-24,Healthcare,0.0
2017-01-25,Healthcare,0.0
2017-01-26,Healthcare,0.0
2017-01-27,Healthcare,0.0
2017-01-30,Healthcare,0.0
2017-01-31,Healthcare,0.0
2017-02-01,Healthcare,0.0
2017-02-02,Healthcare,0.0
2017-02-03,Healthcare,0.0
2017-02-06,Healthcare,0.0
2017-02-07,Healthcare,0.0
2017-02-08,Healthcare,0.0
2017-02-09,Healthcare,0.03333333333333333
2017-02-10,Healthcare,0.06666666666666667
2017-02-13,Healthcare,0.1
2017-02-14,Healthcare,0.13333333333333333
2017-02-15,Healthcare,0.16666666666666666
2017-02-16,Healthcare,0.2
2017-02-17,Healthcare,0.23333333333333334
2017-02-21,Healthcare,0.26666666666666666
2017-02-22,Healthcare,0.3
2017-02-23,Healthcare,0.3333333333333333
2017-02-24,Healthcare,0.36666666666666664
2017-02-27,Healthcare,0.4
2017-02-28,Healthcare,0.43333333333333335
2017-03-01,Healthcare,0.4666666666666667
2017-03-02,Healthcare,0.5
2017-03-03,Healthcare,0.5333333333333333
2017-03-06,Healthcare,0.5666666666666667
2017-03-07,Healthcare,0.6
2017-03-08,Healthcare,0.6333333333333333
2017-03-09,Healthcare,0.6666666666666666
2017-03-10,Healthcare,0.7
2017-03-13,Healthcare,0.7333333333333333
2017-03-14,Healthcare,0.7666666666666667
2017-03-15,Healthcare,0.8
2017-03-16,Healthcare,0.8333333333333334
2017-03-17,Healthcare,0.8666666666666667
2017-03-20,Healthcare,0.9
2017-03-21,Healthcare,0.9333333333333333
2017-03-22,Healthcare,0.9666666666666667
2017-03-23,Healthcare,1.0
2017-03-24,Healthcare,1.0
2017-03-27,Healthcare,1.0
2017-03-28,Healthcare,1.0
2017-03-29,Healthcare,0.9666666666666667
2017-03-30,Healthcare,0.9333333333333333
2017-03-31,Healthcare,0.9
2017-04-03,Healthcare,0.8666666666666667
2017-04-04,Healthcare,0.8333333333333334
2017-04-05,Healthcare,0.8
2017-04-06,Healthcare,0.7666666666666667
2017-04-07,Healthcare,0.7333333333333333
2017-04-10,Healthcare,0.7
2017-04-11,Healthcare,0.6666666666666666
2017-04-12,Healthcare,0.6333333333333333
2017-04-13,Healthcare,0.6
2017-04-17,Healthcare,0.5666666666666667
2017-04-18,Healthcare,0.5333333333333333
2017-04-19,Healthcare,0.5
2017-04-20,Healthcare,0.4666666666666667
2017-04-21,Healthcare,0.43333333333333335
2017-04-24,Healthcare,0.4
2017-04-25,Healthcare,0.36666666666666664
2017-04-26,Healthcare,0.3333333333333333
2017-04-27,Healthcare,0.3
2017-04-28,Healthcare,0.26666666666666666
2017-05-01,Healthcare,0.23333333333333334
2017-05-02,Healthcare,0.2
2017-05-03,Healthcare,0.16666666666666666
2017-05-04,Healthcare,0.13333333333333333
2017-05-05,Healthcare,0.1
2017-05-08,Healthcare,0.06666666666666667
2017-05-09,Healthcare,0.03333333333333333
2017-05-10,Healthcare,0.0
2017-05-11,Healthcare,0.0
2017-05-12,Healthcare,0.0
2017-05-15,Healthcare,0.0
2017-05-16,Healthcare,0.0
2017-05-17,Healthcare,0.0
2017-05-18,Healthcare,0.0
2017-05-19,Healthcare,0.0
2017-05-22,Healthcare,0.0
2017-05-23,Healthcare,0.0
2017-05-24,Healthcare,0.0
2017-05-25,Healthcare,0.0
2017-05-26,Healthcare,0.0
2017-05-30,Healthcare,0.0
2017-05-31,Healthcare,0.0
2017-06-01,Healthcare,0.0
2017-06-02,Healthcare,0.03333333333333333
2017-06-05,Healthcare,0.06666666666666667
2017-06-06,Healthcare,0.1
2017-06-07,Healthcare,0.13333333333333333
2017-06-08,Healthcare,0.16666666666666666
2017-06-09,Healthcare,0.2
2017-06-12,Healthcare,0.23333333333333334
2017-06-13,Healthcare,0.26666666666666666
2017-06-14,Healthcare,0.3
2017-06-15,Healthcare,0.3333333333333333
2017-06-16,Healthcare,0.36666666666666664
2017-06-19,Healthcare,0.4
2017-06-20,Healthcare,0.43333333333333335
2017-06-21,Healthcare,0.4666666666666667
2017-06-22,Healthcare,0.5
2017-06-23,Healthcare,0.5333333333333333
2017-06-26,Healthcare,0.5666666666666667
2017-06-27,Healthcare,0.6
2017-06-28,Healthcare,0.6333333333333333
2017-06-29,Healthcare,0.6666666666666666
2017-06-30,Healthcare,0.7
2017-07-03,Healthcare,0.7333333333333333
2017-07-05,Healthcare,0.7666666666666667
2017-07-06,Healthcare,0.8
2017-07-07,Healthcare,0.8333333333333334
2017-07-10,Healthcare,0.8666666666666667
2017-07-11,Healthcare,0.9
2017-07-12,Healthcare,0.9333333333333333
2017-07-13,Healthcare,0.9666666666666667
2017-07-14,Healthcare,1.0
2017-07-17,Healthcare,1.0
2017-07-18,Healthcare,1.0
2017-07-19,Healthcare,1.0
2017-07-20,Healthcare,1.0
2017-07-21,Healthcare,1.0
2017-07-24,Healthcare,1.0
2017-07-25,Healthcare,1.0
2017-07-26,Healthcare,1.0
2017-07-27,Healthcare,1.0
2017-07-28,Healthcare,0.9666666666666667
2017-07-31,Healthcare,0.9333333333333333
2017-08-01,Healthcare,0.9
2017-08-02,Healthcare,0.8666666666666667
2017-08-03,Healthcare,0.8333333333333334
2017-08-04,Healthcare,0.8
2017-08-07,Healthcare,0.7666666666666667
2017-08-08,Healthcare,0.7333333333333333
2017-08-09,Healthcare,0.7
2017-08-10,Healthcare,0.6666666666666666
2017-08-11,Healthcare,0.6333333333333333
2017-08-14,Healthcare,0.6
2017-08-15,Healthcare,0.5666666666666667
2017-08-16,Healthcare,0.5333333333333333
2017-08-17,Healthcare,0.5
2017-08-18,Healthcare,0.4666666666666667
2017-08-21,Healthcare,0.43333333333333335
2017-08-22,Healthcare,0.4
2017-08-23,Healthcare,0.36666666666666664
2017-08-24,Healthcare,0.3333333333333333
2017-08-25,Healthcare,0.3
2017-08-28,Healthcare,0.26666666666666666
2017-08-29,Healthcare,0.23333333333333334
2017-08-30,Healthcare,0.2
2017-08-31,Healthcare,0.16666666666666666
2017-09-01,Healthcare,0.13333333333333333
2017-09-05,Healthcare,0.1
2017-09-06,Healthcare,0.06666666666666667
2017-09-07,Healthcare,0.06666666666666667
2017-09-08,Healthcare,0.06666666666666667
2017-09-11,Healthcare,0.1
2017-09-12,Healthcare,0.13333333333333333
2017-09-13,Healthcare,0.16666666666666666
2017-09-14,Healthcare,0.2
2017-09-15,Healthcare,0.23333333333333334
2017-09-18,Healthcare,0.26666666666666666
2017-09-19,Healthcare,0.3
2017-09-20,Healthcare,0.3333333333333333
2017-09-21,Healthcare,0.36666666666666664
2017-09-22,Healthcare,0.4
2017-09-25,Healthcare,0.43333333333333335
2017-09-26,Healthcare,0.4666666666666667
2017-09-27,Healthcare,0.5
2017-09-28,Healthcare,0.5333333333333333
2017-09-29,Healthcare,0.5666666666666667
2017-10-02,Healthcare,0.6
2017-10-03,Healthcare,0.6333333333333333
2017-10-04,Healthcare,0.6666666666666666
2017-10-05,Healthcare,0.7
2017-10-06,Healthcare,0.7333333333333333
2017-10-09,Healthcare,0.7666666666666667
2017-10-10,Healthcare,0.8
2017-10-11,Healthcare,0.8333333333333334
2017-10-12,Healthcare,0.8666666666666667
2017-10-13,Healthcare,0.9
2017-10-16,Healthcare,0.9
2017-10-17,Healthcare,0.9333333333333333
2017-10-18,Healthcare,0.9666666666666667
2017-10-19,Healthcare,0.9666666666666667
2017-10-20,Healthcare,0.9666666666666667
2017-10-23,Healthcare,0.9666666666666667
2017-10-24,Healthcare,0.9666666666666667
2017-10-25,Healthcare,0.9333333333333333
2017-10-26,Healthcare,0.9
2017-10-27,Healthcare,0.8666666666666667
2017-10-30,Healthcare,0.8333333333333334
2017-10-31,Healthcare,0.8
2017-11-01,Healthcare,0.7666666666666667
2017-11-02,Healthcare,0.7333333333333333
2017-11-03,Healthcare,0.7
2017-11-06,Healthcare,0.6666666666666666
2017-11-07,Healthcare,0.6333333333333333
2017-11-08,Healthcare,0.6
2017-11-09,Healthcare,0.5666666666666667
2017-11-10,Healthcare,0.5333333333333333
2017-11-13,Healthcare,0.5
2017-11-14,Healthcare,0.4666666666666667
2017-11-15,Healthcare,0.43333333333333335
2017-11-16,Healthcare,0.4
2017-11-17,Healthcare,0.36666666666666664
2017-11-20,Healthcare,0.3333333333333333
2017-11-21,Healthcare,0.3
2017-11-22,Healthcare,0.26666666666666666
2017-11-24,Healthcare,0.23333333333333334
2017-11-27,Healthcare,0.2
2017-11-28,Healthcare,0.2
2017-11-29,Healthcare,0.16666666666666666
2017-11-30,Healthcare,0.13333333333333333
2017-12-01,Healthcare,0.1
2017-12-04,Healthcare,0.06666666666666667
2017-12-05,Healthcare,0.03333333333333333
2017-12-06,Healthcare,0.0
2017-12-07,Healthcare,0.0
2017-12-08,Healthcare,0.0
2017-12-11,Healthcare,0.0
2017-12-12,Healthcare,0.03333333333333333
2017-12-13,Healthcare,0.06666666666666667
2017-12-14,Healthcare,0.1
2017-12-15,Healthcare,0.13333333333333333
2017-12-18,Healthcare,0.16666666666666666
2017-12-19,Healthcare,0.2
2017-12-20,Healthcare,0.23333333333333334
2017-12-21,Healthcare,0.26666666666666666
2017-12-22,Healthcare,0.3
2017-12-26,Healthcare,0.3333333333333333
2017-12-27,Healthcare,0.36666666666666664
2017-12-28,Healthcare,0.4
2017-12-29,Healthcare,0.43333333333333335
2018-01-02,Healthcare,0.4666666666666667
2018-01-03,Healthcare,0.5
2018-01-04,Healthcare,0.5333333333333333
2018-01-05,Healthcare,0.5666666666666667
2018-01-08,Healthcare,0.6
2018-01-09,Healthcare,0.6333333333333333
2018-01-10,Healthcare,0.6666666666666666
2018-01-11,Healthcare,0.7
2018-01-12,Healthcare,0.7333333333333333
2018-01-16,Healthcare,0.7666666666666667
2018-01-17,Healthcare,0.8
2018-01-18,Healthcare,0.8333333333333334
2018-01-19,Healthcare,0.8666666666666667
2018-01-22,Healthcare,0.9
2018-01-23,Healthcare,0.9333333333333333
2018-01-24,Healthcare,0.9666666666666667
2018-01-25,Healthcare,1.0
2018-01-26,Healthcare,1.0
2018-01-29,Healthcare,1.0
2018-01-30,Healthcare,1.0
2018-01-31,Healthcare,1.0
2018-02-01,Healthcare,1.0
2018-02-02,Healthcare,1.0
2018-02-05,Healthcare,1.0
2018-02-06,Healthcare,1.0
2018-02-07,Healthcare,0.9666666666666667
2018-02-08,Healthcare,0.9333333333333333
2018-02-09,Healthcare,0.9
2018-02-12,Healthcare,0.8666666666666667
2018-02-13,Healthcare,0.8333333333333334
2018-02-14,Healthcare,0.8
2018-02-15,Healthcare,0.7666666666666667
2018-02-16,Healthcare,0.7333333333333333
2018-02-20,Healthcare,0.7
2018-02-21,Healthcare,0.6666666666666666
2018-02-22,Healthcare,0.6333333333333333
2018-02-23,Healthcare,0.6
2018-02-26,Healthcare,0.5666666666666667
2018-02-27,Healthcare,0.5333333333333333
2018-02-28,Healthcare,0.5
2018-03-01,Healthcare,0.4666666666666667
2018-03-02,Healthcare,0.43333333333333335
2018-03-05,Healthcare,0.4
2018-03-06,Healthcare,0.36666666666666664
2018-03-07,Healthcare,0.3333333333333333
2018-03-08,Healthcare,0.3
2018-03-09,Healthcare,0.26666666666666666
2018-03-12,Healthcare,0.23333333333333334
2018-03-13,Healthcare,0.2
2018-03-14,Healthcare,0.16666666666666666
2018-03-15,Healthcare,0.13333333333333333
2018-03-16,Healthcare,0.1
2018-03-19,Healthcare,0.06666666666666667
2018-03-20,Healthcare,0.03333333333333333
2018-03-21,Healthcare,0.0
2018-03-22,Healthcare,0.0
2018-03-23,Healthcare,0.0
2018-03-26,Healthcare,0.0
2018-03-27,Healthcare,0.0
2018-03-28,Healthcare,0.0
2018-03-29,Healthcare,0.0
2018-04-02,Healthcare,0.0
2018-04-03,Healthcare,0.0
2018-04-04,Healthcare,0.0
2018-04-05,Healthcare,0.0
2018-04-06,Healthcare,0.0
2018-04-09,Healthcare,0.0
2018-04-10,Healthcare,0.0
2018-04-11,Healthcare,0.0
2018-04-12,Healthcare,0.0
2018-04-13,Healthcare,0.0
2018-04-16,Healthcare,0.0
2018-04-17,Healthcare,0.0
2018-04-18,Healthcare,0.0
2018-04-19,Healthcare,0.0
2018-04-20,Healthcare,0.0
2018-04-23,Healthcare,0.0
2018-04-24,Healthcare,0.0
2018-04-25,Healthcare,0.0
2018-04-26,Healthcare,0.0
2018-04-27,Healthcare,0.0
2018-04-30,Healthcare,0.0
2018-05-01,Healthcare,0.0
2018-05-02,Healthcare,0.0
2018-05-03,Healthcare,0.0
2018-05-04,Healthcare,0.0
2018-05-07,Healthcare,0.0
2018-05-08,Healthcare,0.0
2018-05-09,Healthcare,0.0
2018-05-10,Healthcare,0.0
2018-05-11,Healthcare,0.0
2018-05-14,Healthcare,0.0
2018-05-15,Healthcare,0.0
2018-05-16,Healthcare,0.0
2018-05-17,Healthcare,0.0
2018-05-18,Healthcare,0.0
2018-05-21,Healthcare,0.03333333333333333
2018-05-22,Healthcare,0.06666666666666667
2018-05-23,Healthcare,0.1
2018-05-24,Healthcare,0.13333333333333333
2018-05-25,Healthcare,0.16666666666666666
2018-05-29,Healthcare,0.2
2018-05-30,Healthcare,0.23333333333333334
2018-05-31,Healthcare,0.26666666666666666
2018-06-01,Healthcare,0.3
2018-06-04,Healthcare,0.3333333333333333
2018-06-05,Healthcare,0.36666666666666664
2018-06-06,Healthcare,0.4
2018-06-07,Healthcare,0.43333333333333335
2018-06-08,Healthcare,0.4666666666666667
2018-06-11,Healthcare,0.5
2018-06-12,Healthcare,0.5333333333333333
2018-06-13,Healthcare,0.5666666666666667
2018-06-14,Healthcare,0.6
2018-06-15,Healthcare,0.6333333333333333
2018-06-18,Healthcare,0.6666666666666666
2018-06-19,Healthcare,0.7
2018-06-20,Healthcare,0.7333333333333333
2018-06-21,Healthcare,0.7666666666666667
2018-06-22,Healthcare,0.8
2018-06-25,Healthcare,0.8333333333333334
2018-06-26,Healthcare,0.8666666666666667
2018-06-27,Healthcare,0.9
2018-06-28,Healthcare,0.9333333333333333
2018-06-29,Healthcare,0.9666666666666667
2018-07-02,Healthcare,1.0
2018-07-03,Healthcare,1.0
2018-07-05,Healthcare,1.0
2018-07-06,Healthcare,1.0
2018-07-09,Healthcare,1.0
2018-07-10,Healthcare,1.0
2018-07-11,Healthcare,1.0
2018-07-12,Healthcare,1.0
2018-07-13,Healthcare,1.0
2018-07-16,Healthcare,1.0
2018-07-17,Healthcare,1.0
2018-07-18,Healthcare,1.0
2018-07-19,Healthcare,1.0
2018-07-20,Healthcare,1.0
2018-07-23,Healthcare,1.0
2018-07-24,Healthcare,1.0
2018-07-25,Healthcare,1.0
2018-07-26,Healthcare,1.0
2018-07-27,Healthcare,1.0
2018-07-30,Healthcare,1.0
2018-07-31,Healthcare,1.0
2018-08-01,Healthcare,1.0
2018-08-02,Healthcare,1.0
2018-08-03,Healthcare,1.0
2018-08-06,Healthcare,1.0
2018-08-07,Healthcare,1.0
2018-08-08,Healthcare,1.0
2018-08-09,Healthcare,1.0
2018-08-10,Healthcare,1.0
2018-08-13,Healthcare,1.0
2018-08-14,Healthcare,1.0
2018-08-15,Healthcare,1.0
2018-08-16,Healthcare,1.0
2018-08-17,Healthcare,1.0
2018-08-20,Healthcare,1.0
2018-08-21,Healthcare,1.0
2018-08-22,Healthcare,1.0
2018-08-23,Healthcare,1.0
2018-08-24,Healthcare,1.0
2018-08-27,Healthcare,1.0
2018-08-28,Healthcare,1.0
2018-08-29,Healthcare,1.0
2018-08-30,Healthcare,1.0
2018-08-31,Healthcare,1.0
2018-09-04,Healthcare,1.0
2018-09-05,Healthcare,1.0
2018-09-06,Healthcare,1.0
2018-09-07,Healthcare,1.0
2018-09-10,Healthcare,1.0
2018-09-11,Healthcare,1.0
2018-09-12,Healthcare,1.0
2018-09-13,Healthcare,1.0
2018-09-14,Healthcare,1.0
2018-09-17,Healthcare,1.0
2018-09-18,Healthcare,1.0
2018-09-19,Healthcare,1.0
2018-09-20,Healthcare,1.0
2018-09-21,Healthcare,1.0
2018-09-24,Healthcare,1.0
2018-09-25,Healthcare,1.0
2018-09-26,Healthcare,1.0
2018-09-27,Healthcare,1.0
2018-09-28,Healthcare,1.0
2018-10-01,Healthcare,1.0
2018-10-02,Healthcare,1.0
2018-10-03,Healthcare,1.0
2018-10-04,Healthcare,1.0
2018-10-05,Healthcare,0.9666666666666667
2018-10-08,Healthcare,0.9333333333333333
2018-10-09,Healthcare,0.9
2018-10-10,Healthcare,0.8666666666666667
2018-10-11,Healthcare,0.8333333333333334
2018-10-12,Healthcare,0.8
2018-10-15,Healthcare,0.7666666666666667
2018-10-16,Healthcare,0.7333333333333333
2018-10-17,Healthcare,0.7
2018-10-18,Healthcare,0.6666666666666666
2018-10-19,Healthcare,0.6333333333333333
2018-10-22,Healthcare,0.6
2018-10-23,Healthcare,0.5666666666666667
2018-10-24,Healthcare,0.5333333333333333
2018-10-25,Healthcare,0.5
2018-10-26,Healthcare,0.4666666666666667
2018-10-29,Healthcare,0.43333333333333335
2018-10-30,Healthcare,0.4
2018-10-31,Healthcare,0.36666666666666664
2018-11-01,Healthcare,0.3333333333333333
2018-11-02,Healthcare,0.3
2018-11-05,Healthcare,0.26666666666666666
2018-11-06,Healthcare,0.23333333333333334
2018-11-07,Healthcare,0.2
2018-11-08,Healthcare,0.16666666666666666
2018-11-09,Healthcare,0.13333333333333333
2018-11-12,Healthcare,0.1
2018-11-13,Healthcare,0.06666666666666667
2018-11-14,Healthcare,0.03333333333333333
2018-11-15,Healthcare,0.0
2018-11-16,Healthcare,0.0
2018-11-19,Healthcare,0.0
2018-11-20,Healthcare,0.0
2018-11-21,Healthcare,0.0
2018-11-23,Healthcare,0.0
2018-11-26,Healthcare,0.0
2018-11-27,Healthcare,0.0
2018-11-28,Healthcare,0.0
2018-11-29,Healthcare,0.0
2018-11-30,Healthcare,0.0
2018-12-03,Healthcare,0.03333333333333333
2018-12-04,Healthcare,0.06666666666666667
2018-12-06,Healthcare,0.1
2018-12-07,Healthcare,0.13333333333333333
2018-12-10,Healthcare,0.16666666666666666
2018-12-11,Healthcare,0.16666666666666666
2018-12-12,Healthcare,0.16666666666666666
2018-12-13,Healthcare,0.16666666666666666
2018-12-14,Healthcare,0.16666666666666666
2018-12-17,Healthcare,0.16666666666666666
2018-12-18,Healthcare,0.16666666666666666
2018-12-19,Healthcare,0.16666666666666666
2018-12-20,Healthcare,0.16666666666666666
2018-12-21,Healthcare,0.16666666666666666
2018-12-24,Healthcare,0.16666666666666666
2018-12-26,Healthcare,0.16666666666666666
2018-12-27,Healthcare,0.16666666666666666
2018-12-28,Healthcare,0.16666666666666666
2018-12-31,Healthcare,0.16666666666666666
2019-01-02,Healthcare,0.16666666666666666
2019-01-03,Healthcare,0.16666666666666666
2019-01-04,Healthcare,0.16666666666666666
2019-01-07,Healthcare,0.16666666666666666
2019-01-08,Healthcare,0.16666666666666666
2019-01-09,Healthcare,0.16666666666666666
2019-01-10,Healthcare,0.16666666666666666
2019-01-11,Healthcare,0.16666666666666666
2019-01-14,Healthcare,0.16666666666666666
2019-01-15,Healthcare,0.16666666666666666
2019-01-16,Healthcare,0.16666666666666666
2019-01-17,Healthcare,0.13333333333333333
2019-01-18,Healthcare,0.1
2019-01-22,Healthcare,0.06666666666666667
2019-01-23,Healthcare,0.03333333333333333
2019-01-24,Healthcare,0.0
2019-01-25,Healthcare,0.0
2019-01-28,Healthcare,0.0
