,buys,sells,winners,losers
11161,"('rsi_bullish_divergence_15d',)","('rsi_bins_40_cross_down',)",2452,3145
11162,"('rsi_bullish_divergence_15d',)","('rsi_bins_50_cross_up',)",5034,1031
11163,"('rsi_bullish_divergence_15d',)","('rsi_bins_50_cross_down',)",4446,1588
11164,"('rsi_bullish_divergence_15d',)","('rsi_bins_60_cross_up',)",5151,896
11165,"('rsi_bullish_divergence_15d',)","('rsi_bins_60_cross_down',)",5017,1029
11166,"('rsi_bullish_divergence_15d',)","('rsi_bins_70_cross_up',)",4866,647
11167,"('rsi_bullish_divergence_15d',)","('rsi_bins_70_cross_down',)",4786,712
11168,"('rsi_bullish_divergence_15d',)","('rsi_bins_80_cross_up',)",2536,405
11169,"('rsi_bullish_divergence_15d',)","('rsi_bins_80_cross_down',)",2522,397
11170,"('rsi_bullish_divergence_15d',)","('rsi_bins_90_cross_up',)",287,32
11171,"('rsi_bullish_divergence_15d',)","('rsi_bins_90_cross_down',)",287,32
11172,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_35_avg',)",4306,1765
11173,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_35_avg',)",3314,2757
11174,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_35_avg_plus_std1',)",4534,1530
11175,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_35_avg_plus_std1',)",3808,2256
11176,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_35_avg_minus_std1',)",4031,2037
11177,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_35_avg_minus_std1',)",3827,2238
11178,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_35_avg_plus_std2',)",4823,1196
11179,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_35_avg_plus_std2',)",4259,1573
11180,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_35_avg_minus_std2',)",3454,1425
11181,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_35_avg_minus_std2',)",3573,1580
11182,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_70_avg',)",4694,1370
11183,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_70_avg',)",3771,2290
11184,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_70_avg_plus_std1',)",4797,1248
11185,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_70_avg_plus_std1',)",4553,1504
11186,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_70_avg_minus_std1',)",4045,1802
11187,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_70_avg_minus_std1',)",3495,2264
11188,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_70_avg_plus_std2',)",4549,1172
11189,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_70_avg_plus_std2',)",4145,1260
11190,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_70_avg_minus_std2',)",3016,1262
11191,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_70_avg_minus_std2',)",3015,1358
11192,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_105_avg',)",4767,1297
11193,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_105_avg',)",4012,2023
11194,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_105_avg_plus_std1',)",4871,1185
11195,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_105_avg_plus_std1',)",4670,1383
11196,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_105_avg_minus_std1',)",3557,1835
11197,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_105_avg_minus_std1',)",2542,2541
11198,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_105_avg_plus_std2',)",4178,1030
11199,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_105_avg_plus_std2',)",4034,1056
11200,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_105_avg_minus_std2',)",2679,1249
11201,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_105_avg_minus_std2',)",2642,1327
11202,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_140_avg',)",4912,1144
11203,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_140_avg',)",4217,1822
11204,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_140_avg_plus_std1',)",4900,1105
11205,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_140_avg_plus_std1',)",4750,1234
11206,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_140_avg_minus_std1',)",3725,1753
11207,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_140_avg_minus_std1',)",2440,2655
11208,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_140_avg_plus_std2',)",3811,957
11209,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_140_avg_plus_std2',)",3642,981
11210,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_140_avg_minus_std2',)",2461,1299
11211,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_140_avg_minus_std2',)",2330,1365
11212,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_175_avg',)",4908,1147
11213,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_175_avg',)",4232,1810
11214,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_175_avg_plus_std1',)",4976,984
11215,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_175_avg_plus_std1',)",4808,1141
11216,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_175_avg_minus_std1',)",3705,1778
11217,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_175_avg_minus_std1',)",2482,2684
11218,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_175_avg_plus_std2',)",3727,808
11219,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_175_avg_plus_std2',)",3538,862
11220,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_175_avg_minus_std2',)",2345,1280
11221,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_175_avg_minus_std2',)",2268,1339
11222,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_210_avg',)",4835,1187
11223,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_210_avg',)",4211,1822
11224,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_210_avg_plus_std1',)",4940,1014
11225,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_210_avg_plus_std1',)",4773,1161
11226,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_210_avg_minus_std1',)",3774,1809
11227,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_210_avg_minus_std1',)",2466,2788
11228,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_210_avg_plus_std2',)",3629,871
11229,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_210_avg_plus_std2',)",3462,878
11230,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_up_210_avg_minus_std2',)",2367,1315
11231,"('rsi_bullish_divergence_15d',)","('rsi_bins_cross_down_210_avg_minus_std2',)",2207,1395
11232,"('rsi_bullish_divergence_15d',)","('rsi_bullish_divergence_10d',)",1906,2845
11233,"('rsi_bullish_divergence_15d',)","('rsi_bearish_divergence_10d',)",2966,796
11234,"('rsi_bullish_divergence_15d',)","('rsi_bearish_divergence_15d',)",4064,843
11235,"('rsi_bullish_divergence_15d',)","('rsi_bullish_divergence_20d',)",3306,2712
11236,"('rsi_bullish_divergence_15d',)","('rsi_bearish_divergence_20d',)",4426,835
11237,"('rsi_bullish_divergence_15d',)","('rsi_bullish_divergence_30d',)",3907,2123
11238,"('rsi_bullish_divergence_15d',)","('rsi_bearish_divergence_30d',)",4601,807
11239,"('rsi_bullish_divergence_15d',)","('bb_bbl_cross_up',)",2849,1765
11240,"('rsi_bullish_divergence_15d',)","('bb_bbl_cross_down',)",1834,2581
11241,"('rsi_bullish_divergence_15d',)","('bb_bbm_cross_up',)",5043,1004
11242,"('rsi_bullish_divergence_15d',)","('bb_bbm_cross_down',)",4312,1376
11243,"('rsi_bullish_divergence_15d',)","('bb_bbh_cross_up',)",4387,627
11244,"('rsi_bullish_divergence_15d',)","('bb_bbh_cross_down',)",4129,753
11245,"('rsi_bullish_divergence_15d',)","('bb_buy_zone_4d',)",5032,722
11246,"('rsi_bullish_divergence_15d',)","('bb_buy_zone_3d',)",5091,744
11247,"('rsi_bullish_divergence_15d',)","('bb_buy_zone_6d',)",4919,708
11248,"('rsi_bullish_divergence_15d',)","('bb_end_buy_zone',)",4962,942
11249,"('rsi_bullish_divergence_15d',)","('sma_10_20_cross',)",5004,1060
11250,"('rsi_bullish_divergence_15d',)","('sma_10_50_cross',)",5148,887
11251,"('rsi_bullish_divergence_15d',)","('sma_10_100_cross',)",4970,707
11252,"('rsi_bullish_divergence_15d',)","('sma_10_200_cross',)",4357,589
11253,"('rsi_bullish_divergence_15d',)","('sma_20_50_cross',)",5150,824
11254,"('rsi_bullish_divergence_15d',)","('sma_20_100_cross',)",4794,649
11255,"('rsi_bullish_divergence_15d',)","('sma_20_200_cross',)",4230,567
11256,"('rsi_bullish_divergence_15d',)","('sma_50_100_cross',)",4389,600
11257,"('rsi_bullish_divergence_15d',)","('sma_50_200_cross',)",3901,497
11258,"('rsi_bullish_divergence_15d',)","('sma_100_200_cross',)",3521,398
11259,"('rsi_bullish_divergence_15d',)","('price_above_sma_10',)",4371,1701
11260,"('rsi_bullish_divergence_15d',)","('sma_10_zscore_cross_2std',)",2728,2123
11261,"('rsi_bullish_divergence_15d',)","('sma_10_zscore_cross_3std',)",118,360
11262,"('rsi_bullish_divergence_15d',)","('price_above_sma_20',)",4926,1139
11263,"('rsi_bullish_divergence_15d',)","('sma_20_zscore_cross_2std',)",2570,2275
11264,"('rsi_bullish_divergence_15d',)","('sma_20_zscore_cross_3std',)",1297,1181
11265,"('rsi_bullish_divergence_15d',)","('price_above_sma_50',)",5111,950
11266,"('rsi_bullish_divergence_15d',)","('sma_50_zscore_cross_2std',)",2568,2211
11267,"('rsi_bullish_divergence_15d',)","('sma_50_zscore_cross_3std',)",1560,1802
11268,"('rsi_bullish_divergence_15d',)","('price_above_sma_100',)",5259,754
11269,"('rsi_bullish_divergence_15d',)","('sma_100_zscore_cross_2std',)",3060,2246
11270,"('rsi_bullish_divergence_15d',)","('sma_100_zscore_cross_3std',)",1583,2130
11271,"('rsi_bullish_divergence_15d',)","('price_above_sma_200',)",4731,640
11272,"('rsi_bullish_divergence_15d',)","('sma_200_zscore_cross_2std',)",3352,1979
11273,"('rsi_bullish_divergence_15d',)","('sma_200_zscore_cross_3std',)",1568,2014
11274,"('rsi_bullish_divergence_15d',)","('macd_bullish_divergence_10d',)",4745,1316
11275,"('rsi_bullish_divergence_15d',)","('macd_bearish_divergence_10d',)",3151,2678
11276,"('rsi_bullish_divergence_15d',)","('macd_bullish_divergence_15d',)",4773,1288
11277,"('rsi_bullish_divergence_15d',)","('macd_bearish_divergence_15d',)",3064,2864
11278,"('rsi_bullish_divergence_15d',)","('macd_bullish_divergence_20d',)",4766,1295
11279,"('rsi_bullish_divergence_15d',)","('macd_bearish_divergence_20d',)",3350,2534
11280,"('rsi_bullish_divergence_15d',)","('macd_bullish_divergence_30d',)",4896,1162
11281,"('rsi_bullish_divergence_15d',)","('macd_bearish_divergence_30d',)",3508,2246
11282,"('rsi_bullish_divergence_15d',)","('higher_highs_3d',)",4155,1917
11283,"('rsi_bullish_divergence_15d',)","('higher_highs_3d_end',)",3043,3030
11284,"('rsi_bullish_divergence_15d',)","('higher_highs_4d',)",4655,1410
11285,"('rsi_bullish_divergence_15d',)","('higher_highs_4d_end',)",3768,2303
11286,"('rsi_bullish_divergence_15d',)","('lower_lows_3d',)",2819,3254
11287,"('rsi_bullish_divergence_15d',)","('lower_lows_3d_end',)",3524,2549
11288,"('rsi_bullish_divergence_15d',)","('lower_lows_4d',)",3070,2991
11289,"('rsi_bullish_divergence_15d',)","('lower_lows_4d_end',)",3417,2655
11290,"('rsi_bearish_divergence_15d',)","('rsi_bins_20_cross_up',)",572,1058
11291,"('rsi_bearish_divergence_15d',)","('rsi_bins_20_cross_down',)",574,1061
11292,"('rsi_bearish_divergence_15d',)","('rsi_bins_30_cross_up',)",1533,1805
11293,"('rsi_bearish_divergence_15d',)","('rsi_bins_30_cross_down',)",1472,1875
11294,"('rsi_bearish_divergence_15d',)","('rsi_bins_40_cross_up',)",1475,2231
11295,"('rsi_bearish_divergence_15d',)","('rsi_bins_40_cross_down',)",1347,2384
11296,"('rsi_bearish_divergence_15d',)","('rsi_bins_50_cross_up',)",1763,2303
11297,"('rsi_bearish_divergence_15d',)","('rsi_bins_50_cross_down',)",1285,2822
11298,"('rsi_bearish_divergence_15d',)","('rsi_bins_60_cross_up',)",3169,1086
11299,"('rsi_bearish_divergence_15d',)","('rsi_bins_60_cross_down',)",1871,2406
11300,"('rsi_bearish_divergence_15d',)","('rsi_bins_70_cross_up',)",3305,596
11301,"('rsi_bearish_divergence_15d',)","('rsi_bins_70_cross_down',)",2763,1154
11302,"('rsi_bearish_divergence_15d',)","('rsi_bins_80_cross_up',)",2314,283
11303,"('rsi_bearish_divergence_15d',)","('rsi_bins_80_cross_down',)",2265,349
11304,"('rsi_bearish_divergence_15d',)","('rsi_bins_90_cross_up',)",293,2
11305,"('rsi_bearish_divergence_15d',)","('rsi_bins_90_cross_down',)",295,2
11306,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_35_avg',)",3177,1112
11307,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_35_avg',)",2150,2169
11308,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_35_avg_plus_std1',)",2845,1312
11309,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_35_avg_plus_std1',)",2710,1451
11310,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_35_avg_minus_std1',)",2553,1737
11311,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_35_avg_minus_std1',)",1647,2688
11312,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_35_avg_plus_std2',)",2458,1406
11313,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_35_avg_plus_std2',)",2267,1424
11314,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_35_avg_minus_std2',)",2055,1685
11315,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_35_avg_minus_std2',)",1571,2364
11316,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_70_avg',)",2866,1393
11317,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_70_avg',)",1756,2555
11318,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_70_avg_plus_std1',)",3039,1081
11319,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_70_avg_plus_std1',)",2652,1496
11320,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_70_avg_minus_std1',)",2197,1974
11321,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_70_avg_minus_std1',)",1748,2443
11322,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_70_avg_plus_std2',)",2428,1115
11323,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_70_avg_plus_std2',)",2361,1049
11324,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_70_avg_minus_std2',)",1943,1725
11325,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_70_avg_minus_std2',)",1770,2021
11326,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_105_avg',)",2620,1578
11327,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_105_avg',)",1746,2540
11328,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_105_avg_plus_std1',)",3203,932
11329,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_105_avg_plus_std1',)",2544,1659
11330,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_105_avg_minus_std1',)",1776,2014
11331,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_105_avg_minus_std1',)",1460,2440
11332,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_105_avg_plus_std2',)",2349,964
11333,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_105_avg_plus_std2',)",2298,932
11334,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_105_avg_minus_std2',)",1708,1723
11335,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_105_avg_minus_std2',)",1629,1859
11336,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_140_avg',)",2559,1589
11337,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_140_avg',)",1726,2469
11338,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_140_avg_plus_std1',)",3292,838
11339,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_140_avg_plus_std1',)",2553,1617
11340,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_140_avg_minus_std1',)",1782,1895
11341,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_140_avg_minus_std1',)",1523,2208
11342,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_140_avg_plus_std2',)",2275,873
11343,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_140_avg_plus_std2',)",2195,886
11344,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_140_avg_minus_std2',)",1671,1591
11345,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_140_avg_minus_std2',)",1669,1614
11346,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_175_avg',)",2553,1605
11347,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_175_avg',)",1663,2531
11348,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_175_avg_plus_std1',)",3228,851
11349,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_175_avg_plus_std1',)",2512,1602
11350,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_175_avg_minus_std1',)",1800,1874
11351,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_175_avg_minus_std1',)",1523,2197
11352,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_175_avg_plus_std2',)",2471,778
11353,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_175_avg_plus_std2',)",2259,836
11354,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_175_avg_minus_std2',)",1685,1559
11355,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_175_avg_minus_std2',)",1623,1664
11356,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_210_avg',)",2515,1644
11357,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_210_avg',)",1713,2494
11358,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_210_avg_plus_std1',)",3197,857
11359,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_210_avg_plus_std1',)",2465,1632
11360,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_210_avg_minus_std1',)",1738,1929
11361,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_210_avg_minus_std1',)",1557,2158
11362,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_210_avg_plus_std2',)",2353,771
11363,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_210_avg_plus_std2',)",2293,830
11364,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_up_210_avg_minus_std2',)",1647,1593
11365,"('rsi_bearish_divergence_15d',)","('rsi_bins_cross_down_210_avg_minus_std2',)",1612,1640
11366,"('rsi_bearish_divergence_15d',)","('rsi_bullish_divergence_10d',)",1460,1807
11367,"('rsi_bearish_divergence_15d',)","('rsi_bearish_divergence_10d',)",2380,753
11368,"('rsi_bearish_divergence_15d',)","('rsi_bullish_divergence_15d',)",1459,1918
11369,"('rsi_bearish_divergence_15d',)","('rsi_bullish_divergence_20d',)",1510,1866
11370,"('rsi_bearish_divergence_15d',)","('rsi_bearish_divergence_20d',)",2182,2142
11371,"('rsi_bearish_divergence_15d',)","('rsi_bullish_divergence_30d',)",1488,1908
11372,"('rsi_bearish_divergence_15d',)","('rsi_bearish_divergence_30d',)",1957,2384
11373,"('rsi_bearish_divergence_15d',)","('bb_bbl_cross_up',)",1528,1848
11374,"('rsi_bearish_divergence_15d',)","('bb_bbl_cross_down',)",1467,1940
11375,"('rsi_bearish_divergence_15d',)","('bb_bbm_cross_up',)",1697,1992
11376,"('rsi_bearish_divergence_15d',)","('bb_bbm_cross_down',)",1367,2360
11377,"('rsi_bearish_divergence_15d',)","('bb_bbh_cross_up',)",3236,555
11378,"('rsi_bearish_divergence_15d',)","('bb_bbh_cross_down',)",2653,1020
11379,"('rsi_bearish_divergence_15d',)","('bb_buy_zone_4d',)",2467,1873
11380,"('rsi_bearish_divergence_15d',)","('bb_buy_zone_3d',)",2465,1879
11381,"('rsi_bearish_divergence_15d',)","('bb_buy_zone_6d',)",2484,1849
11382,"('rsi_bearish_divergence_15d',)","('bb_end_buy_zone',)",1416,2738
11383,"('rsi_bearish_divergence_15d',)","('sma_10_20_cross',)",2151,1671
11384,"('rsi_bearish_divergence_15d',)","('sma_10_50_cross',)",1884,1733
11385,"('rsi_bearish_divergence_15d',)","('sma_10_100_cross',)",1919,1645
11386,"('rsi_bearish_divergence_15d',)","('sma_10_200_cross',)",1899,1442
11387,"('rsi_bearish_divergence_15d',)","('sma_20_50_cross',)",1992,1553
11388,"('rsi_bearish_divergence_15d',)","('sma_20_100_cross',)",2049,1469
11389,"('rsi_bearish_divergence_15d',)","('sma_20_200_cross',)",1981,1253
11390,"('rsi_bearish_divergence_15d',)","('sma_50_100_cross',)",2114,1226
11391,"('rsi_bearish_divergence_15d',)","('sma_50_200_cross',)",1861,990
11392,"('rsi_bearish_divergence_15d',)","('sma_100_200_cross',)",1782,860
11393,"('rsi_bearish_divergence_15d',)","('price_above_sma_10',)",2708,1658
11394,"('rsi_bearish_divergence_15d',)","('sma_10_zscore_cross_2std',)",1520,1986
11395,"('rsi_bearish_divergence_15d',)","('sma_10_zscore_cross_3std',)",65,171
